"Date","Price","Open","High","Low","Vol.","Change %"
"24-02-2021","16.380","16.125","16.350","16.050","0.77K","0.80%"
"23-02-2021","16.250","16.100","16.400","16.050","0.42K","1.82%"
"22-02-2021","15.960","16.250","16.250","15.825","0.50K","-3.59%"
"19-02-2021","16.555","17.325","17.450","16.465","0.77K","-4.47%"
"18-02-2021","17.330","16.900","17.350","16.840","1.00K","4.78%"
"17-02-2021","16.540","17.150","17.300","16.400","1.08K","-1.05%"
"16-02-2021","16.715","16.750","16.950","16.350","1.31K","-5.14%"
"12-02-2021","17.620","17.070","17.650","16.950","0.60K","1.41%"
"11-02-2021","17.375","18.150","18.150","17.375","1.63K","-6.38%"
"10-02-2021","18.560","18.850","19.025","18.450","0.51K","-2.55%"
"09-02-2021","19.045","18.855","19.305","18.750","0.58K","-5.62%"
"08-02-2021","20.180","20.375","20.375","19.600","0.48K","9.79%"
"05-02-2021","18.380","18.550","18.900","18.300","1.05K","1.43%"
"04-02-2021","18.120","17.850","18.350","17.750","0.80K","1.48%"
"03-02-2021","17.855","17.650","17.750","17.350","0.43K","-2.16%"
"02-02-2021","18.250","18.200","18.500","18.105","0.35K","0.61%"
"01-02-2021","18.140","19.050","19.050","17.875","0.84K","-8.48%"
"29-01-2021","19.820","20.600","20.600","19.595","0.44K","-5.21%"
"28-01-2021","20.910","20.600","20.875","20.350","0.29K","6.14%"
"27-01-2021","19.700","19.000","19.900","18.900","0.38K","0.97%"
"26-01-2021","19.510","19.800","20.075","19.175","0.79K","-3.22%"
"25-01-2021","20.160","22.150","22.150","20.050","1.05K","-6.17%"
"22-01-2021","21.485","20.750","21.500","20.750","0.94K","7.08%"
"21-01-2021","20.065","19.825","20.500","19.550","0.43K","-0.96%"
"20-01-2021","20.260","21.400","21.600","19.935","0.68K","-0.32%"
"19-01-2021","20.325","19.100","20.400","18.900","1.05K","0.62%"
"15-01-2021","20.200","20.100","20.400","19.625","0.52K","-5.32%"
"14-01-2021","21.335","21.250","21.250","20.320","0.34K","-0.77%"
"13-01-2021","21.500","23.475","23.900","21.600","0.54K","-17.80%"
"12-01-2021","26.155","23.240","26.085","23.200","0.14K","18.21%"
"11-01-2021","22.125","21.350","22.540","21.200","0.46K","9.97%"
"08-01-2021","20.120","20.400","20.700","19.890","0.39K","4.22%"
"07-01-2021","19.305","18.275","19.420","18.275","0.18K","9.91%"
"06-01-2021","17.565","17.875","18.520","17.375","0.70K","-2.44%"
"05-01-2021","18.005","18.905","18.950","17.925","0.51K","-9.27%"
"04-01-2021","19.845","19.450","20.300","19.450","0.80K","3.76%"
"31-12-2020","19.125","19.125","19.125","19.125","","0.66%"
"30-12-2020","19.000","19.150","19.275","19.025","0.18K","1.20%"
"29-12-2020","18.775","19.000","19.000","19.000","0.04K","-1.96%"
"28-12-2020","19.150","19.150","19.150","19.150","","8.50%"
"24-12-2020","17.650","17.650","17.650","17.650","","0.83%"
"23-12-2020","17.505","17.650","17.650","17.500","0.08K","-0.74%"
"22-12-2020","17.635","17.200","17.750","17.175","0.21K","5.00%"
"21-12-2020","16.795","16.400","16.850","16.250","0.18K","5.73%"
"18-12-2020","15.885","15.750","15.975","15.690","0.19K","-0.35%"
"17-12-2020","15.940","16.175","16.325","15.900","0.19K","-2.69%"
"16-12-2020","16.380","17.050","17.050","16.260","0.18K","-4.91%"
"15-12-2020","17.225","17.100","17.265","16.660","0.22K","3.73%"
"14-12-2020","16.605","16.450","16.925","16.450","0.16K","4.04%"
"11-12-2020","15.960","15.525","15.825","15.300","0.18K","2.70%"
"10-12-2020","15.540","15.300","15.550","15.275","0.32K","5.46%"
"09-12-2020","14.735","14.350","14.735","14.350","0.13K","2.01%"
"08-12-2020","14.445","14.300","14.630","14.300","0.71K","0.63%"
"07-12-2020","14.355","14.100","14.400","14.100","0.40K","-1.98%"
"04-12-2020","14.645","14.550","14.660","14.465","0.21K","3.53%"
"03-12-2020","14.145","14.600","14.600","14.000","0.30K","-5.10%"
"02-12-2020","14.905","14.450","14.950","14.450","0.36K","-0.03%"
"01-12-2020","14.910","15.475","15.475","14.775","0.61K","-1.52%"
"30-11-2020","15.140","14.985","15.200","14.950","0.06K","4.52%"
"27-11-2020","14.485","13.835","14.600","13.800","0.77K","3.98%"
"25-11-2020","13.930","14.150","14.275","13.800","0.35K","0.22%"
"24-11-2020","13.900","13.450","13.900","13.450","0.30K","2.70%"
"23-11-2020","13.535","13.300","13.625","13.300","0.13K","4.96%"
"20-11-2020","12.895","12.700","12.910","12.600","0.41K","-0.96%"
"19-11-2020","13.020","13.475","13.475","13.000","0.34K","-4.82%"
"18-11-2020","13.680","13.850","13.950","13.590","0.22K","-2.08%"
"17-11-2020","13.970","14.350","14.350","13.850","0.16K","-3.62%"
"16-11-2020","14.495","14.425","14.600","14.420","0.29K","1.79%"
"13-11-2020","14.240","14.200","14.325","14.175","0.28K","1.71%"
"12-11-2020","14.000","14.050","14.150","13.950","0.29K","-0.67%"
"11-11-2020","14.095","14.050","14.350","14.050","0.29K","0.43%"
"10-11-2020","14.035","13.800","14.150","13.700","0.91K","1.30%"
"09-11-2020","13.855","13.775","14.130","13.550","0.55K","-0.32%"
"06-11-2020","13.900","14.115","14.150","13.885","0.78K","-3.84%"
"05-11-2020","14.455","14.300","14.500","14.300","0.47K","4.11%"
"04-11-2020","13.885","13.725","14.105","13.575","0.36K","1.61%"
"03-11-2020","13.665","13.730","13.925","13.585","0.13K","0.07%"
"02-11-2020","13.655","13.515","13.705","13.515","0.11K","-2.88%"
"30-10-2020","14.060","14.335","14.385","13.925","0.24K","-1.09%"
"29-10-2020","14.215","14.400","14.400","14.125","0.65K","-1.86%"
"28-10-2020","14.485","14.525","14.650","14.400","0.64K","-1.76%"
"27-10-2020","14.745","14.700","14.850","14.375","0.26K","-0.81%"
"26-10-2020","14.865","15.150","15.390","15.150","0.14K","-3.54%"
"23-10-2020","15.410","15.245","15.650","15.245","0.21K","1.02%"
"22-10-2020","15.255","14.825","15.340","14.800","0.37K","2.62%"
"21-10-2020","14.865","14.810","14.950","14.810","0.74K","-0.20%"
"20-10-2020","14.895","14.560","14.980","14.560","1.82K","1.19%"
"19-10-2020","14.720","14.650","14.750","14.650","0.07K","1.52%"
"16-10-2020","14.500","14.525","14.650","14.425","0.07K","1.83%"
"15-10-2020","14.240","14.175","14.175","13.900","0.56K","2.67%"
"14-10-2020","13.870","13.740","13.945","13.740","0.07K","2.02%"
"13-10-2020","13.595","13.690","13.700","13.490","0.35K","-1.77%"
"12-10-2020","13.840","13.610","13.610","13.610","0.02K","0.62%"
"09-10-2020","13.755","13.730","13.870","13.705","0.06K","-1.04%"
"08-10-2020","13.900","13.750","14.050","13.750","0.05K","1.39%"
"07-10-2020","13.710","13.425","13.690","13.425","0.03K","3.04%"
"06-10-2020","13.305","13.225","13.365","13.225","0.09K","-0.86%"
"05-10-2020","13.420","13.385","13.440","13.250","0.15K","3.03%"
"02-10-2020","13.025","12.875","13.130","12.815","0.57K","-1.18%"
"01-10-2020","13.180","13.350","13.405","13.110","0.51K","-0.79%"
"30-09-2020","13.285","13.310","13.310","13.160","0.04K","8.18%"
"29-09-2020","12.280","12.400","12.640","12.265","0.25K","-0.57%"
"28-09-2020","12.350","12.060","12.060","11.950","0.08K","5.87%"
"25-09-2020","11.665","11.500","11.695","11.400","0.35K","0.26%"
"24-09-2020","11.635","11.950","11.950","11.660","0.18K","-3.20%"
"23-09-2020","12.020","11.770","12.040","11.770","0.19K","2.69%"
"22-09-2020","11.705","11.330","11.795","11.260","0.13K","1.83%"
"21-09-2020","11.495","11.500","11.510","11.425","0.08K","0.17%"
"18-09-2020","11.475","11.105","11.380","11.105","0.05K","3.19%"
"17-09-2020","11.120","11.515","11.515","11.130","0.12K","-1.77%"
"16-09-2020","11.320","11.200","11.445","11.200","0.10K","3.90%"
"15-09-2020","10.895","10.850","10.870","10.815","0.05K","1.77%"
"14-09-2020","10.705","10.725","10.800","10.650","0.15K","2.00%"
"11-09-2020","10.495","10.400","10.435","10.370","0.11K","-0.19%"
"10-09-2020","10.515","10.850","10.870","10.465","0.43K","-2.05%"
"09-09-2020","10.735","10.600","10.950","10.600","0.25K","-0.60%"
"08-09-2020","10.800","11.400","11.400","10.790","0.44K","-7.53%"
"04-09-2020","11.680","12.105","12.105","11.850","0.06K","-0.47%"
"03-09-2020","11.735","11.515","11.800","11.500","0.37K","5.63%"
"02-09-2020","11.110","11.400","11.400","10.995","0.12K","-1.64%"
"01-09-2020","11.295","11.200","11.835","11.200","0.38K","0.49%"
"31-08-2020","11.240","11.240","11.240","11.240","","0.63%"
"28-08-2020","11.170","11.125","11.175","11.125","0.02K","25.93%"
"27-08-2020","8.870","9.250","9.275","8.900","1.24K","-3.06%"
"26-08-2020","9.150","9.340","9.340","9.285","0.04K","3.21%"
"25-08-2020","8.865","8.360","8.890","8.360","0.11K","6.04%"
"24-08-2020","8.360","8.125","8.365","8.050","0.44K","9.71%"
"21-08-2020","7.620","7.975","7.975","7.470","0.10K","-6.50%"
"20-08-2020","8.150","8.325","8.375","8.225","0.58K","-2.45%"
"19-08-2020","8.355","8.815","8.850","8.230","0.05K","-2.28%"
"18-08-2020","8.550","8.225","8.720","8.225","0.15K","4.52%"
"17-08-2020","8.180","8.260","8.510","8.150","0.10K","2.00%"
"14-08-2020","8.020","7.450","8.150","7.380","0.33K","9.71%"
"13-08-2020","7.310","7.400","7.480","7.285","0.14K","1.95%"
"12-08-2020","7.170","7.175","7.175","7.000","0.20K","-3.30%"
"11-08-2020","7.415","7.495","7.935","7.415","0.21K","-2.31%"
"10-08-2020","7.590","8.280","8.280","7.950","0.07K","-4.29%"
"07-08-2020","7.930","7.550","8.300","7.550","0.11K","-0.13%"
"06-08-2020","7.940","7.750","7.950","7.750","0.05K","8.47%"
"05-08-2020","7.320","7.370","7.405","7.280","0.23K","-0.48%"
"04-08-2020","7.355","7.185","7.425","7.130","0.57K","8.16%"
"03-08-2020","6.800","6.330","7.000","6.330","0.26K","12.86%"
"31-07-2020","6.025","6.000","6.000","6.000","0.03K","15.31%"
"30-07-2020","5.225","5.190","5.430","5.130","0.17K","0.97%"
"29-07-2020","5.175","5.150","5.220","5.055","1.08K","4.33%"
"28-07-2020","4.960","4.775","4.975","4.775","0.18K","3.66%"
"27-07-2020","4.785","4.950","5.010","4.875","0.22K","-4.49%"
"24-07-2020","5.010","5.025","5.040","4.895","0.13K","0.50%"
"23-07-2020","4.985","4.925","5.125","4.925","0.22K","3.21%"
"22-07-2020","4.830","4.820","4.915","4.725","0.29K","0.84%"
"21-07-2020","4.790","4.900","4.975","4.765","0.52K","1.27%"
"20-07-2020","4.730","4.950","4.980","4.710","0.25K","-7.53%"
"17-07-2020","5.115","5.160","5.165","5.065","0.61K","1.09%"
"16-07-2020","5.060","5.090","5.110","5.000","0.16K","-3.16%"
"15-07-2020","5.225","5.350","5.395","5.225","0.12K","2.75%"
"14-07-2020","5.085","5.160","5.180","4.990","1.22K","-0.49%"
"13-07-2020","5.110","5.520","5.550","5.090","0.71K","-6.67%"
"10-07-2020","5.475","5.570","5.585","5.425","0.11K","-4.87%"
"09-07-2020","5.755","5.855","5.875","5.760","0.09K","-3.03%"
"08-07-2020","5.935","6.090","6.190","5.860","0.13K","-3.10%"
"07-07-2020","6.125","6.130","6.315","6.130","0.06K","0.49%"
"06-07-2020","6.095","6.145","6.150","6.075","0.14K","2.52%"
"02-07-2020","5.945","5.765","5.950","5.710","0.66K","1.36%"
"01-07-2020","5.865","5.950","6.185","5.800","0.71K","-4.87%"
"30-06-2020","6.165","6.105","6.455","6.025","0.26K","5.57%"
"29-06-2020","5.840","5.400","5.870","5.400","0.51K","14.40%"
"26-06-2020","5.105","5.065","5.230","5.045","0.21K","-2.85%"
"25-06-2020","5.255","5.425","5.435","5.285","0.05K","-7.24%"
"24-06-2020","5.665","5.825","5.845","5.680","0.30K","-2.83%"
"23-06-2020","5.830","5.700","5.850","5.700","0.57K","6.10%"
"22-06-2020","5.495","5.450","5.525","5.390","0.41K","-2.14%"
"19-06-2020","5.615","5.550","5.675","5.550","0.30K","3.03%"
"18-06-2020","5.450","5.425","5.525","5.325","0.67K","4.61%"
"17-06-2020","5.210","5.200","5.275","4.995","0.66K","-0.95%"
"16-06-2020","5.260","5.550","5.550","5.175","0.43K","-4.62%"
"15-06-2020","5.515","5.450","5.575","5.400","0.34K","4.55%"
"12-06-2020","5.275","5.150","5.440","5.150","0.51K","5.71%"
"11-06-2020","4.990","4.775","5.030","4.775","0.38K","3.96%"
"10-06-2020","4.800","4.700","4.850","4.625","0.59K","-0.10%"
"09-06-2020","4.805","5.275","5.275","4.775","0.19K","-8.48%"
"08-06-2020","5.250","5.600","5.775","5.255","0.28K","-8.06%"
"05-06-2020","5.710","5.350","5.850","5.125","0.33K","5.94%"
"04-06-2020","5.390","4.975","5.400","4.975","0.52K","1.13%"
"03-06-2020","5.330","5.150","5.540","4.940","0.45K","9.90%"
"02-06-2020","4.850","4.370","4.950","4.350","0.88K","19.61%"
"01-06-2020","4.055","4.100","4.250","3.950","0.74K","-7.53%"
"29-05-2020","4.385","4.425","4.500","4.400","0.05K","24.93%"
"28-05-2020","3.510","3.700","3.850","3.500","1.57K","-5.01%"
"27-05-2020","3.695","3.800","3.980","3.625","0.17K","-10.42%"
"26-05-2020","4.125","4.350","4.910","4.250","0.41K","6.04%"
"22-05-2020","3.890","3.750","4.060","3.650","0.22K","1.70%"
"21-05-2020","3.825","3.965","4.000","3.790","0.03K","-14.24%"
"20-05-2020","4.460","4.750","4.760","4.420","0.08K","-3.25%"
"19-05-2020","4.610","4.775","4.825","4.610","0.14K","-6.30%"
"18-05-2020","4.920","5.280","5.385","4.875","0.15K","-5.75%"
"15-05-2020","5.220","5.400","5.425","5.175","0.36K","-0.85%"
"14-05-2020","5.265","5.175","5.285","5.175","0.23K","2.83%"
"13-05-2020","5.120","5.375","5.375","5.100","0.09K","-3.67%"
"12-05-2020","5.315","5.575","5.625","5.280","0.27K","-6.84%"
"11-05-2020","5.705","5.700","5.800","5.660","0.25K","-2.14%"
"08-05-2020","5.830","5.830","5.830","5.830","","-0.26%"
"07-05-2020","5.845","5.840","5.970","5.800","0.48K","1.39%"
"06-05-2020","5.765","5.740","5.800","5.730","0.24K","1.59%"
"05-05-2020","5.675","5.850","5.900","5.635","0.43K","-1.13%"
"04-05-2020","5.740","5.900","5.900","5.705","0.72K","-1.80%"
"01-05-2020","5.845","6.200","6.200","5.735","1.08K","-6.03%"
"30-04-2020","6.220","6.325","6.330","6.200","0.06K","3.41%"
"29-04-2020","6.015","6.015","6.015","6.015","","-2.12%"
"28-04-2020","6.145","5.975","6.200","5.975","0.09K","3.45%"
"27-04-2020","5.940","5.825","6.000","5.825","0.11K","2.95%"
"24-04-2020","5.770","5.830","5.850","5.800","0.69K","-4.71%"
"23-04-2020","6.055","6.150","6.150","6.040","0.11K","-2.73%"
"22-04-2020","6.225","6.125","6.490","6.125","0.30K","-1.43%"
"21-04-2020","6.315","6.600","6.600","6.305","0.25K","-4.61%"
"20-04-2020","6.620","6.735","6.735","6.735","0.02K","-5.36%"
"17-04-2020","6.995","7.180","7.180","6.960","0.44K","1.30%"
"16-04-2020","6.905","6.980","6.980","6.925","0.04K","3.83%"
"15-04-2020","6.650","6.825","6.850","6.745","0.36K","-3.27%"
"14-04-2020","6.875","7.175","7.175","6.865","0.18K","-5.56%"
"13-04-2020","7.280","7.280","7.280","7.280","","0.00%"
"09-04-2020","7.280","7.475","7.525","7.235","0.21K","0.28%"
"08-04-2020","7.260","7.300","7.400","7.260","0.49K","-0.34%"
"07-04-2020","7.285","7.400","7.500","7.300","0.16K","0.00%"
"06-04-2020","7.285","6.800","7.400","6.800","0.09K","5.27%"
"03-04-2020","6.920","6.825","7.025","6.775","0.44K","-0.22%"
"02-04-2020","6.935","7.275","7.275","6.860","0.41K","1.61%"
"01-04-2020","6.825","6.725","6.850","6.725","1.02K","-1.09%"
"31-03-2020","6.900","7.100","7.175","7.100","0.09K","0.07%"
"30-03-2020","6.895","6.895","6.895","6.895","0.18K","-4.50%"
"27-03-2020","7.220","7.250","7.335","7.170","1.00K","-4.69%"
"26-03-2020","7.575","7.580","7.605","7.580","0.61K","-2.19%"
"25-03-2020","7.745","7.765","7.765","7.765","0.06K","-2.09%"
"24-03-2020","7.910","8.050","8.100","7.860","0.19K","0.76%"
"23-03-2020","7.850","8.020","8.020","7.935","0.15K","-5.36%"
"20-03-2020","8.295","8.295","8.295","8.295","0.08K","-2.93%"
"19-03-2020","8.545","8.425","8.550","8.365","0.37K","3.39%"
"18-03-2020","8.265","8.300","8.320","8.165","0.93K","-2.42%"
"17-03-2020","8.470","8.775","8.775","8.425","0.74K","-3.09%"
"16-03-2020","8.740","8.700","8.770","8.645","0.62K","-5.87%"
"13-03-2020","9.285","9.360","9.635","9.255","0.35K","-0.43%"
"12-03-2020","9.325","9.100","9.390","9.100","0.44K","-0.48%"
"11-03-2020","9.370","8.975","9.380","8.975","0.29K","4.17%"
"10-03-2020","8.995","8.875","9.050","8.840","0.68K","4.29%"
"09-03-2020","8.625","8.275","8.625","8.275","0.41K","-0.23%"
"06-03-2020","8.645","8.775","8.775","8.560","0.44K","-2.32%"
"05-03-2020","8.850","8.900","8.900","8.825","0.91K","-0.67%"
"04-03-2020","8.910","8.975","9.055","8.825","2.14K","-2.84%"
"03-03-2020","9.170","9.020","9.210","9.020","0.45K","3.21%"
"02-03-2020","8.885","9.000","9.050","8.795","1.62K","0.11%"
"28-02-2020","8.875","8.650","8.950","8.650","0.17K","0.06%"
"27-02-2020","8.870","8.870","8.870","8.870","","-2.21%"
"26-02-2020","9.070","8.875","9.075","8.800","0.35K","0.72%"
"25-02-2020","9.005","9.000","9.000","8.925","0.70K","-0.44%"
"24-02-2020","9.045","9.210","9.210","9.125","0.26K","-3.88%"
"21-02-2020","9.410","9.300","9.510","9.300","0.07K","-1.62%"
"20-02-2020","9.565","9.575","9.575","9.375","0.19K","-0.05%"
"19-02-2020","9.570","9.225","9.545","9.225","0.12K","2.03%"
"18-02-2020","9.380","9.200","9.490","9.200","0.21K","5.63%"
"14-02-2020","8.880","8.925","8.925","8.925","0.02K","-0.11%"
"13-02-2020","8.890","8.575","8.800","8.575","0.18K","1.95%"
"12-02-2020","8.720","8.575","8.765","8.575","0.07K","1.93%"
"11-02-2020","8.555","8.500","8.650","8.500","0.14K","-1.04%"
"10-02-2020","8.645","8.775","8.775","8.575","0.14K","-4.69%"
"07-02-2020","9.070","9.220","9.220","8.985","0.06K","-0.87%"
"06-02-2020","9.150","8.925","9.195","8.925","0.20K","-1.77%"
"05-02-2020","9.315","9.435","9.435","9.280","0.09K","-0.53%"
"04-02-2020","9.365","9.285","9.385","9.100","0.34K","1.68%"
"03-02-2020","9.210","9.600","9.600","9.190","0.17K","-5.59%"
"31-01-2020","9.755","9.975","10.010","9.930","0.02K","-0.26%"
"30-01-2020","9.780","10.000","10.000","10.000","0.17K","-3.65%"
"29-01-2020","10.150","10.675","10.675","10.335","0.10K","-5.93%"
"28-01-2020","10.790","10.800","10.800","10.750","0.05K","2.52%"
"27-01-2020","10.525","10.505","10.585","10.475","0.11K","0.67%"
"24-01-2020","10.455","10.630","10.630","10.485","0.15K","0.24%"
"23-01-2020","10.430","10.375","10.450","10.230","0.26K","-0.24%"
"22-01-2020","10.455","10.660","10.660","10.370","0.49K","-2.97%"
"21-01-2020","10.775","10.665","10.945","10.600","0.28K","-1.42%"
"17-01-2020","10.930","11.050","11.050","10.940","0.15K","-1.66%"
"16-01-2020","11.115","11.425","11.425","11.015","0.19K","-0.58%"
"15-01-2020","11.180","11.275","11.300","11.200","0.12K","-1.11%"
"14-01-2020","11.305","12.025","12.025","11.690","0.07K","-6.22%"
"13-01-2020","12.055","12.150","12.150","12.075","0.40K","0.96%"
"10-01-2020","11.940","12.200","12.225","11.950","1.15K","-1.97%"
"09-01-2020","12.180","11.925","12.250","11.925","1.14K","1.80%"
"08-01-2020","11.965","11.835","12.050","11.825","0.64K","0.29%"
"07-01-2020","11.930","11.950","12.150","11.865","0.52K","-2.85%"
"06-01-2020","12.280","12.695","12.700","12.695","0.03K","-5.43%"
"03-01-2020","12.985","12.405","12.750","12.405","0.25K","7.54%"
"02-01-2020","12.075","12.435","12.460","12.135","0.44K","0.21%"
